Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
24,"GL Delogu, S Serra, E Quezada, E Uriarte…","Monoamine Oxidase (MAO) Inhibitory Activity: 3‐Phenylcoumarins versus 4‐Hydroxy‐3‐phenylcoumarins",2014,"…","Wiley Online Library","https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cmdc.201402010","https://scholar.google.com/scholar?cites=5126428951598274010&as_sdt=2005&sciodt=2007&hl=en",76,"2022-03-26 14:20:05","","10.1002/cmdc.201402010","","",,,,,24,3.00,5,5,8,"Monoamine oxidase (MAO) is a useful target in the treatment of neurodegenerative diseases and depressive disorders. Both isoforms, MAO‐A and MAO‐B, are known to play critical …","","https://scholar.google.com/scholar?q=related:2hVLcvi7JEcJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
18,"L Li, MR Boland, R Miotto, NP Tatonetti, JT Dudley","Replicating cardiovascular condition-birth month associations",2016,"Scientific reports","nature.com","https://www.nature.com/articles/srep33166","https://scholar.google.com/scholar?cites=17238379356219722270&as_sdt=2005&sciodt=2007&hl=en",77,"2022-03-26 14:20:05","HTML","","","",,,,,18,3.00,4,5,6,"Independent replication is vital for study findings drawn from Electronic Health Records (EHR). This replication study evaluates the relationship between seasonal effects at birth …","https://www.nature.com/articles/srep33166","https://scholar.google.com/scholar?q=related:HkrnDrEGO-8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
31,"KJ Karczewski, RP Tirrell, P Cordero…","Interpretome: a freely available, modular, and secure personal genome interpretation engine",2012,"Biocomputing …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/9789814366496_0033","https://scholar.google.com/scholar?cites=1524353034922692509&as_sdt=2005&sciodt=2007&hl=en",78,"2022-03-26 14:20:05","","10.1142/9789814366496_0033","","",,,,,31,3.10,8,4,10,"The decreasing cost of genotyping and genome sequencing has ushered in an era of genomic personalized medicine. More than 100,000 individuals have been genotyped by …","https://www.worldscientific.com/doi/pdf/10.1142/9789814366496_0033","https://scholar.google.com/scholar?q=related:nQ_bRgKXJxUJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
23,"MR Boland, NP Tatonetti…","Development and validation of a classification approach for extracting severity automatically from electronic health records",2015,"Journal of …","jbiomedsem.biomedcentral.com","https://jbiomedsem.biomedcentral.com/articles/10.1186/s13326-015-0010-8","https://scholar.google.com/scholar?cites=5785221667231601863&as_sdt=2005&sciodt=2007&hl=en",79,"2022-03-26 14:20:05","HTML","10.1186/s13326-015-0010-8","","",,,,,23,3.29,8,3,7,"Electronic Health Records (EHRs) contain a wealth of information useful for studying clinical phenotype-genotype relationships. Severity is important for distinguishing among …","https://jbiomedsem.biomedcentral.com/articles/10.1186/s13326-015-0010-8","https://scholar.google.com/scholar?q=related:x5Q7dnQ8SVAJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
22,"N Nissim, MR Boland, R Moskovitch…","An active learning framework for efficient condition severity classification",2015,"Conference on Artificial …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-19551-3_3","https://scholar.google.com/scholar?cites=1232705204209557628&as_sdt=2005&sciodt=2007&hl=en",80,"2022-03-26 14:20:05","","10.1007/978-3-319-19551-3_3","","",,,,,22,3.14,6,4,7,"Understanding condition severity, as extracted from Electronic Health Records (EHRs), is important for many public health purposes. Methods requiring physicians to annotate …","","https://scholar.google.com/scholar?q=related:fKCvIdpyGxEJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
31,"Y Garten, NP Tatonetti, RB Altman","Improving the prediction of pharmacogenes using text-derived drug-gene relationships",2010,"Biocomputing 2010","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/9789814295291_0033","https://scholar.google.com/scholar?cites=4991285059628578475&as_sdt=2005&sciodt=2007&hl=en",81,"2022-03-26 14:20:05","","10.1142/9789814295291_0033","","",,,,,31,2.58,10,3,12,"A critical goal of pharmacogenomics research is to identify genes that can explain variation in drug response. We have previously reported a method that creates a genome-scale …","https://www.worldscientific.com/doi/pdf/10.1142/9789814295291_0033","https://scholar.google.com/scholar?q=related:qzbgF1GbREUJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"NP Tatonetti, N Elhadad","Fine-scale genetic ancestry as a potential new tool for precision medicine",2021,"Nature Medicine","nature.com","https://www.nature.com/articles/s41591-021-01405-7","https://scholar.google.com/scholar?cites=9882781739631030533&as_sdt=2005&sciodt=2007&hl=en",82,"2022-03-26 14:20:05","","","","",,,,,1,1.00,1,2,1,"Race and ethnicity (R/E) and genetic ancestry have long been conflated in biomedical research. The use of self-reported R/E as a proxy for genetic ancestry holds back precision …","","https://scholar.google.com/scholar?q=related:BbFsh6GxJokJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
20,"S Vilar, NP Tatonetti, G Hripcsak","3D pharmacophoric similarity improves multi adverse drug event identification in pharmacovigilance",2015,"Scientific reports","nature.com","https://www.nature.com/articles/srep08809","https://scholar.google.com/scholar?cites=5186874465244801440&as_sdt=2005&sciodt=2007&hl=en",83,"2022-03-26 14:20:05","HTML","","","",,,,,20,2.86,7,3,7,"Adverse drugs events (ADEs) detection constitutes a considerable concern in patient safety and public health care. For this reason, it is important to develop methods that improve ADE …","https://www.nature.com/articles/srep08809","https://scholar.google.com/scholar?q=related:oOl1S9h6-0cJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"NP Giangreco, G Lebreton, S Restaino, MJ Farr…","Plasma kallikrein predicts primary graft dysfunction after heart transplant",2021,"The Journal of Heart and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1053249821023913","https://scholar.google.com/scholar?cites=1965260923524949414&as_sdt=2005&sciodt=2007&hl=en",84,"2022-03-26 14:20:05","","","","",,,,,2,2.00,0,5,1,"Background Primary graft dysfunction (PGD) is the leading cause of early mortality after heart transplant. Pre-transplant predictors of PGD remain elusive and its etiology remains …","","https://scholar.google.com/scholar?q=related:piWpxWUCRhsJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
10,"BS Glicksberg, B Oskotsky, N Giangreco…","ROMOP: a light-weight R package for interfacing with OMOP-formatted electronic health record data",2019,"JAMIA …","academic.oup.com","https://academic.oup.com/jamiaopen/article-abstract/2/1/10/5273643","https://scholar.google.com/scholar?cites=18106915344584646855&as_sdt=2005&sciodt=2007&hl=en",85,"2022-03-26 14:20:05","","","","",,,,,10,3.33,3,4,3,"Objectives Electronic health record (EHR) data are increasingly used for biomedical discoveries. The nature of the data, however, requires expertise in both data science and …","https://academic.oup.com/jamiaopen/article/2/1/10/5273643","https://scholar.google.com/scholar?q=related:x6AJRJKvSPsJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
17,"S Vilar, T Lorberbaum, G Hripcsak, NP Tatonetti","Improving detection of arrhythmia drug-drug interactions in pharmacovigilance data through the implementation of similarity-based modeling",2015,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0129974","https://scholar.google.com/scholar?cites=5288285944484424902&as_sdt=2005&sciodt=2007&hl=en",86,"2022-03-26 14:20:05","HTML","","","",,,,,17,2.43,4,4,7,"Identification of Drug-Drug Interactions (DDIs) is a significant challenge during drug development and clinical practice. DDIs are responsible for many adverse drug effects …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0129974","https://scholar.google.com/scholar?q=related:xmyvRwzEY0kJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
20,"N Tatonetti, RB Altman, GH Fernald","Signal detection algorithms to identify drug effects and drug interactions",2016,"US Patent 9,305,267","Google Patents","https://patents.google.com/patent/US9305267B2/en","https://scholar.google.com/scholar?cites=1693019045034496652&as_sdt=2005&sciodt=2007&hl=en",87,"2022-03-26 14:20:05","","","","",,,,,20,3.33,7,3,6,"(51) Int. Cl. events. Embodiments infer the presence of adverse drug G06F 5/8(2006.01) events from large observational databases housed by the G06N 99/00(2010.01) FDA, WHO …","https://patentimages.storage.googleapis.com/d0/44/6a/aca71cd6187919/US9305267.pdf","https://scholar.google.com/scholar?q=related:jJJA-dnPfhcJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"SP McGrath, ML Benton, M Tavakoli…","Predictions, Pivots, and a Pandemic: a Review of 2020's Top Translational Bioinformatics Publications",2021,"Yearbook of Medical …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0041-1726540","https://scholar.google.com/scholar?cites=8812458317811323882&as_sdt=2005&sciodt=2007&hl=en",88,"2022-03-26 14:20:05","HTML","10.1055/s-0041-1726540","","",,,,,1,1.00,0,4,1,"Objectives: Provide an overview of the emerging themes and notable papers which were published in 2020 in the field of Bioinformatics and Translational Informatics (BTI) for the …","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0041-1726540","https://scholar.google.com/scholar?q=related:6pMUTyYkTHoJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"TH Shen, J Stauber, K Xu, A Jacunski, N Paragas…","Snapshots of nascent RNA reveal cell-and stimulus-specific responses to acute kidney injury",2022,"JCI …","Am Soc Clin Investig","https://insight.jci.org/articles/view/146374?utm_source=TrendMD&utm_medium=cpc&utm_campaign=JCI_Insight_TrendMD_0","",89,"2022-03-26 14:20:05","","","","",,,,,0,0.00,0,6,1,"The current strategy to detect acute injury of kidney tubular cells relies on changes in serum levels of creatinine. Yet serum creatinine (sCr) is a marker of both functional and …","https://insight.jci.org/articles/view/146374/files/pdf",""
12,"MR Boland, P Parhi, P Gentine, NP Tatonetti","Climate classification is an important factor in assessing quality-of-care across hospitals",2017,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-017-04708-3","https://scholar.google.com/scholar?cites=15386557835637536712&as_sdt=2005&sciodt=2007&hl=en",90,"2022-03-26 14:20:05","HTML","","","",,,,,12,2.40,3,4,5,"Climate is a known modulator of disease, but its impact on hospital performance metrics remains unstudied. We assess the relationship between Köppen-Geiger climate …","https://www.nature.com/articles/s41598-017-04708-3","https://scholar.google.com/scholar?q=related:yLctfdQIiNUJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
5,"J Park, J Foox, T Hether, D Danko, S Warren, Y Kim…","Systemic tissue and cellular disruption from SARS-CoV-2 infection revealed in COVID-19 autopsies and spatial omics tissue maps",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.03.08.434433.abstract","https://scholar.google.com/scholar?cites=9042697856380248044&as_sdt=2005&sciodt=2007&hl=en",91,"2022-03-26 14:20:05","","10.1101/2021.03.08.434433.abstract","","",,,,,5,5.00,1,7,1,"Abstract The Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) virus has infected over 115 million people and caused over 2.5 million deaths worldwide. Yet, the …","https://www.biorxiv.org/content/biorxiv/early/2021/03/09/2021.03.08.434433.full.pdf","https://scholar.google.com/scholar?q=related:7B-7RModfn0J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
9,"E Castillero, ZA Ali, H Akashi…","Structural and functional cardiac profile after prolonged duration of mechanical unloading: potential implications for myocardial recovery",2018,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpheart.00187.2018","https://scholar.google.com/scholar?cites=6694904552926487595&as_sdt=2005&sciodt=2007&hl=en",92,"2022-03-26 14:20:05","","10.1152/ajpheart.00187.2018","","",,,,,9,2.25,2,4,4,"Clinical and experimental studies have suggested that the duration of left ventricular assist device (LVAD) support may affect remodeling of the failing heart. We aimed to 1) …","https://journals.physiology.org/doi/pdf/10.1152/ajpheart.00187.2018","https://scholar.google.com/scholar?q=related:KyRUQjgU6VwJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
12,"Y Hao, NP Tatonetti","Predicting G protein-coupled receptor downstream signaling by tissue expression",2016,"Bioinformatics","academic.oup.com","https://academic.oup.com/bioinformatics/article-abstract/32/22/3435/2525626","https://scholar.google.com/scholar?cites=15514252434948757298&as_sdt=2005&sciodt=2007&hl=en",93,"2022-03-26 14:20:05","","","","",,,,,12,2.00,6,2,6,"Motivation G protein-coupled receptors (GPCRs) are central to how cells respond to their environment and a major class of pharmacological targets. However, comprehensive …","https://academic.oup.com/bioinformatics/article/32/22/3435/2525626?login=true","https://scholar.google.com/scholar?q=related:MhfcPGSyTdcJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
10,"NP Tatonetti","The next generation of drug safety science: coupling detection, corroboration, and validation to discover novel drug effects and drug–drug interactions",2018,"Clinical Pharmacology & Therapeutics","Wiley Online Library","https://ascpt.onlinelibrary.wiley.com/doi/abs/10.1002/cpt.949","https://scholar.google.com/scholar?cites=6929156287911584329&as_sdt=2005&sciodt=2007&hl=en",94,"2022-03-26 14:20:05","","10.1002/cpt.949","","",,,,,10,2.50,10,1,4,"Rare adverse drug reactions and drug–drug interactions (DDIs) are difficult to detect in randomized trials and impossible to prove using observational studies. We must ascribe to a …","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6005687/","https://scholar.google.com/scholar?q=related:SWIifu5OKWAJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
10,"NP Tatonetti","Translational medicine in the Age of Big Data",2019,"Briefings in bioinformatics","academic.oup.com","https://academic.oup.com/bib/article-abstract/20/2/457/4469394","https://scholar.google.com/scholar?cites=18023459609629883296&as_sdt=2005&sciodt=2007&hl=en",95,"2022-03-26 14:20:05","","","","",,,,,10,3.33,10,1,3,"The ability to collect, store and analyze massive amounts of molecular and clinical data is fundamentally transforming the scientific method and its application in translational …","https://academic.oup.com/bib/article/20/2/457/4469394","https://scholar.google.com/scholar?q=related:oPuWxwUxIPoJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
13,"MJ Matos, S Vilar, S Kachler, A Fonseca…","Insight into the Interactions between Novel Coumarin Derivatives and Human A3 Adenosine Receptors",2014,"…","Wiley Online Library","https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cmdc.201402205","https://scholar.google.com/scholar?cites=14185434182358695721&as_sdt=2005&sciodt=2007&hl=en",96,"2022-03-26 14:20:05","","10.1002/cmdc.201402205","","",,,,,13,1.63,3,5,8,"A study focused on the discovery of new chemical entities based on the 3‐arylcoumarin scaffold was performed with the aim of finding new adenosine receptor (AR) ligands …","","https://scholar.google.com/scholar?q=related:KX8sMDvJ3MQJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"TA Koleck, M Topaz, NP Tatonetti…","Characterizing shared and distinct symptom clusters in common chronic conditions through natural language processing of nursing notes",2021,"Research in Nursing …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/nur.22190","",97,"2022-03-26 14:20:05","","10.1002/nur.22190","","",,,,,0,0.00,0,4,1,"Data‐driven characterization of symptom clusters in chronic conditions is essential for shared cluster detection and physiological mechanism discovery. This study aims to …","","https://scholar.google.com/scholar?q=related:PR77cwRFsccJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
21,"NP Tatonetti, JT Dudley…","An integrative method for scoring candidate genes from association studies: application to warfarin dosing",2010,"BMC …","bmcbioinformatics.biomedcentral …","https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-11-S9-S9","https://scholar.google.com/scholar?cites=12616254009175217798&as_sdt=2005&sciodt=2007&hl=en",98,"2022-03-26 14:20:05","HTML","10.1186/1471-2105-11-S9-S9","","",,,,,21,1.75,7,3,12,"A key challenge in pharmacogenomics is the identification of genes whose variants contribute to drug response phenotypes, which can include severe adverse effects …","https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-11-S9-S9","https://scholar.google.com/scholar?q=related:hpb8dC3wFa8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"X Huang, N Tatonetti, K LaRow, B Delgoffee…","E-Pedigrees: a large-scale automatic family pedigree prediction application",2021,"…","academic.oup.com","https://academic.oup.com/bioinformatics/article-abstract/37/21/3966/6292080","https://scholar.google.com/scholar?cites=11482515986101474753&as_sdt=2005&sciodt=2007&hl=en",99,"2022-03-26 14:20:05","","","","",,,,,1,1.00,0,5,1,"Motivation The use and functionality of Electronic Health Records (EHR) have increased rapidly in the past few decades. EHRs are becoming an important depository of patient …","https://www.researchgate.net/profile/Xiayuan-Huang/publication/352157775_E-Pedigrees_a_large-scale_automatic_family_pedigree_prediction_application/links/61f21c8ddafcdb25fd5406cc/E-Pedigrees-a-large-scale-automatic-family-pedigree-prediction-application.pdf","https://scholar.google.com/scholar?q=related:wZVSz3MXWp8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
3,"P Chandak, NP Tatonetti","AwareDX: Using machine learning to identify drugs posing increased risk of adverse reactions to women",2020,"Available at SSRN 3624461","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3624461","https://scholar.google.com/scholar?cites=14261147550398278680&as_sdt=2005&sciodt=2007&hl=en",100,"2022-03-26 14:20:05","","","","",,,,,3,1.50,2,2,2,"Adverse drug reactions (ADRs) are the fourth leading cause of death in the US. Although women take longer to metabolize medications and experience twice the risk of developing …","","https://scholar.google.com/scholar?q=related:GOzrZiPG6cUJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
5,"T Kapoor, P Mahadeshwar, J Hui-Yuen…","Prevalence of progressive multifocal leukoencephalopathy (PML) in adults and children with systemic lupus erythematosus",2020,"Lupus science & …","lupus.bmj.com","https://lupus.bmj.com/content/7/1/e000388.abstract","https://scholar.google.com/scholar?cites=16875787990716062013&as_sdt=2005&sciodt=2007&hl=en",101,"2022-03-26 14:20:05","","","","",,,,,5,2.50,1,4,2,"Objective To define the risk of progressive multifocal leukoencephalopathy (PML) in SLE. Methods This is a retrospective observational study to evaluate PML cases in patients with …","https://lupus.bmj.com/content/lupusscimed/7/1/e000388.full.pdf","https://scholar.google.com/scholar?q=related:PRlvC8TXMuoJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
6,"Y Hao, K Quinnies, R Realubit, C Karan…","Tissue‐Specific Analysis of Pharmacological Pathways",2018,"CPT …","Wiley Online Library","https://ascpt.onlinelibrary.wiley.com/doi/abs/10.1002/psp4.12305","https://scholar.google.com/scholar?cites=14719917334305644028&as_sdt=2005&sciodt=2007&hl=en",102,"2022-03-26 14:20:05","","10.1002/psp4.12305","","",,,,,6,1.50,1,5,4,"Understanding the downstream consequences of pharmacologically targeted proteins is essential to drug design. Current approaches investigate molecular effects under tissue …","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1002/psp4.12305","https://scholar.google.com/scholar?q=related:_B1netOmR8wJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
9,"KB Hoffman, M Dimbil, RF Kyle, NP Tatonetti…","A drug safety rating system based on postmarketing costs associated with adverse events and patient outcomes",2015,"Journal of Managed …","jmcp.org","https://www.jmcp.org/doi/abs/10.18553/jmcp.2015.21.12.1134","https://scholar.google.com/scholar?cites=4870923822279709747&as_sdt=2005&sciodt=2007&hl=en",103,"2022-03-26 14:20:05","","10.18553/jmcp.2015.21.12.1134","","",,,,,9,1.29,2,5,7,"BACKGROUND: Given the multiple limitations associated with relatively homogeneous preapproval clinical trials, inadequate data disclosures, slow reaction times from regulatory …","https://www.jmcp.org/doi/pdf/10.18553/jmcp.2015.21.12.1134","https://scholar.google.com/scholar?q=related:M1T4umj_mEMJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
10,"ZA Ali, S Poludasu, YH Qureshi, P Krishnan…","Impact of major bleeding on long-term mortality in anemic versus nonanemic patients undergoing percutaneous coronary intervention using bivalirudin",2014,"The American Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002914914006262","https://scholar.google.com/scholar?cites=5711109361928498034&as_sdt=2005&sciodt=2007&hl=en",104,"2022-03-26 14:20:05","","","","",,,,,10,1.25,2,5,8,"Bleeding complications after percutaneous coronary intervention (PCI) have been associated with higher short and long-term mortality. Bivalirudin has been shown to reduce …","","https://scholar.google.com/scholar?q=related:cusnt7TvQU8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
5,"AS Faye, F Polubriaginof, PHR Green…","Low rates of screening for celiac disease among family members",2019,"Clinical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1542356518306268","https://scholar.google.com/scholar?cites=191608056166213616&as_sdt=2005&sciodt=2007&hl=en",105,"2022-03-26 14:20:05","","","","",,,,,5,1.67,1,4,3,"Background & Aims Given the increased morbidity and potential mortality of celiac disease, guidelines recommend screening high-risk individuals, including first-degree relatives of …","","https://scholar.google.com/scholar?q=related:8OfjC4O6qAIJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
10,"AK Manrai, CJ Patel, N Gehlenborg…","Methods to enhance the reproducibility of precision medicine",2016,"… 2016: Proceedings of …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/9789814749411_0017","https://scholar.google.com/scholar?cites=14538554464594550094&as_sdt=2005&sciodt=2007&hl=en",106,"2022-03-26 14:20:05","","10.1142/9789814749411_0017","","",,,,,10,1.67,3,4,6,"During January 2015, President Obama announced the Precision Medicine Initiative [1], strengthening communal efforts to integrate patient-centric molecular, environmental, and …","https://www.worldscientific.com/doi/pdf/10.1142/9789814749411_0017","https://scholar.google.com/scholar?q=related:Tt3TyUFSw8kJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
9,"MR Boland, NP Tatonetti","Are all vaccines created equal? Using electronic health records to discover vaccines associated with clinician-coded adverse events",2015,"AMIA Summits on Translational Science …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4525221/","https://scholar.google.com/scholar?cites=7641310036097140606&as_sdt=2005&sciodt=2007&hl=en",107,"2022-03-26 14:20:05","HTML","","","",,,,,9,1.29,5,2,7,"Adverse drug events (ADEs) are responsible for unnecessary patient deaths making them a major public health issue. Literature estimates 1% of ADEs recorded in Electronic Health …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4525221/","https://scholar.google.com/scholar?q=related:focyEP5iC2oJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"NP Giangreco, S Lina, J Qian, A Kuoame…","Pediatric data from the All of Us research program: demonstration of pediatric obesity over time",2021,"JAMIA …","academic.oup.com","https://academic.oup.com/jamiaopen/article-abstract/4/4/ooab112/6485073","",108,"2022-03-26 14:20:05","","","","",,,,,0,0.00,0,5,1,"Objective To describe and demonstrate use of pediatric data collected by the All of Us Research Program. Materials and Methods All of Us participant physical measurements and …","https://academic.oup.com/jamiaopen/article/4/4/ooab112/6485073","https://scholar.google.com/scholar?q=related:__FcK072VnYJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
8,"KJ Karczewski, NP Tatonetti, AK Manrai…","Methods to ensure the reproducibility of biomedical research",2017,"PACIFIC …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/9789813207813_0012","https://scholar.google.com/scholar?cites=17936786096601532042&as_sdt=2005&sciodt=2007&hl=en",109,"2022-03-26 14:20:05","","10.1142/9789813207813_0012","","",,,,,8,1.60,2,4,5,"Science is not done in a vacuum–across fields of biomedicine, scientists have built on previous research and used data published in previous papers. A mainstay of scientific …","https://www.worldscientific.com/doi/pdf/10.1142/9789813207813_0012","https://scholar.google.com/scholar?q=related:ioYZ9OtD7PgJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
8,"JD Romano, NP Tatonetti","VenomKB, a new knowledge base for facilitating the validation of putative venom therapies",2015,"Scientific data","nature.com","https://www.nature.com/articles/sdata201565","https://scholar.google.com/scholar?cites=10749764197677184379&as_sdt=2005&sciodt=2007&hl=en",110,"2022-03-26 14:20:05","HTML","","","",,,,,8,1.14,4,2,7,"Animal venoms have been used for therapeutic purposes since the dawn of recorded history. Only a small fraction, however, have been tested for pharmaceutical utility. Modern …","https://www.nature.com/articles/sdata201565","https://scholar.google.com/scholar?q=related:e7XCRZXVLpUJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"NP Giangreco, NP Tatonetti","A database of pediatric drug effects to evaluate ontogenic mechanisms from child growth and development",2021,"Available at SSRN 3898786","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3898786","https://scholar.google.com/scholar?cites=7005755010100989762&as_sdt=2005&sciodt=2007&hl=en",111,"2022-03-26 14:20:05","","10.1101/2021.07.15.21260602.full","","",,,,,1,1.00,1,2,1,"Adverse drugs effects (ADEs) in children are common and may result in disability and death. However, methodologies do not surpass event surveillance to identify and evaluate potential …","https://www.medrxiv.org/content/10.1101/2021.07.15.21260602.full.pdf","https://scholar.google.com/scholar?q=related:Qo97SBBxOWEJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
7,"F Polubriaginof, R Vanguri, K Quinnies, GM Belbin…","Estimate of disease heritability using 7.4 million familial relationships inferred from electronic health records",2018,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3155695","https://scholar.google.com/scholar?cites=10987011517000721248&as_sdt=2005&sciodt=2007&hl=en",112,"2022-03-26 14:20:05","","","","",,,,,7,1.75,1,5,4,"Heritability is essential for understanding the biological causes of disease, but requires laborious patient recruitment and phenotype ascertainment. Electronic health records (EHR) …","https://www.biorxiv.org/content/biorxiv/early/2016/07/28/066068.full.pdf","https://scholar.google.com/scholar?q=related:YCP0VcO0eZgJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
6,"PM Thangaraj, BR Kummer…","Comparative analysis, applications, and interpretation of electronic health record-based stroke phenotyping methods",2020,"BioData …","biodatamining.biomedcentral.com","https://biodatamining.biomedcentral.com/articles/10.1186/s13040-020-00230-x","https://scholar.google.com/scholar?cites=7061946037042643230&as_sdt=2005&sciodt=2007&hl=en",113,"2022-03-26 14:20:05","HTML","10.1186/s13040-020-00230-x","","",,,,,6,3.00,2,3,2,"Accurate identification of acute ischemic stroke (AIS) patient cohorts is essential for a wide range of clinical investigations. Automated phenotyping methods that leverage electronic …","https://biodatamining.biomedcentral.com/articles/10.1186/s13040-020-00230-x","https://scholar.google.com/scholar?q=related:HoHnQIESAWIJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
