Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
52,"T. Lorberbaum, K. Sampson, Jeremy B. Chang, V. Iyer, R. Woosley, R. Kass, N. Tatonetti","Coupling Data Mining and Laboratory Experiments to Discover Drug Interactions Causing QT Prolongation.",2016,"","","","",59,"2022-03-26 15:21:29","","10.1016/j.jacc.2016.07.761","","",,,,,52,8.67,7,7,6,"","",""
95,"J. Banda, L. Evans, R. Vanguri, N. Tatonetti, P. Ryan, N. Shah","A curated and standardized adverse drug event resource to accelerate drug safety research",2016,"","","","",69,"2022-03-26 15:21:29","","10.1038/sdata.2016.26","","",,,,,95,15.83,16,6,6,"Identification of adverse drug reactions (ADRs) during the post-marketing phase is one of the most important goals of drug safety surveillance. Spontaneous reporting systems (SRS) data, which are the mainstay of traditional drug safety surveillance, are used for hypothesis generation and to validate the newer approaches. The publicly available US Food and Drug Administration (FDA) Adverse Event Reporting System (FAERS) data requires substantial curation before they can be used appropriately, and applying different strategies for data cleaning and normalization can have material impact on analysis results. We provide a curated and standardized version of FAERS removing duplicate case records, applying standardized vocabularies with drug names mapped to RxNorm concepts and outcomes mapped to SNOMED-CT concepts, and pre-computed summary statistics about drug-outcome relationships for general consumption. This publicly available resource, along with the source code, will accelerate drug safety research by reducing the amount of time spent performing data management on the source FAERS reports, improving the quality of the underlying data, and enabling standardized analyses using common vocabularies.","",""
32,"Lisa Tatonetti","Detecting Two-Spirit erotics: The fiction of Carole laFavor",2016,"","","","",82,"2022-03-26 15:21:29","","10.1080/10894160.2016.1144426","","",,,,,32,5.33,32,1,6,"ABSTRACT This article examines the life and novels of Carole laFavor, arguing for her importance to and influence in Two-Spirit studies. Along with being a writer, laFavor was a powerful voice for social justice and Indigenous health sovereignty in Minnesota and the nation. Her two novels, Along the Journey River and Evil Dead Center, which both focus on Anishinaabe lesbian detective protagonist Renee LaRoche, are the first lesbian detective fiction published by a Native author. Renee's embrace of a specifically Two-Spirit erotics anchors her to family and brings her tribal community a powerful healing when she employs her skills to protect her people from instances of racism, abuse, and injustice. This article, then, reads these novels as the first of an emerging genre of texts that claim an overtly Two-Spirit erotic as well as vital precursors to the present embrace of sovereign erotics in Indigenous studies.","",""
33,"M. Boland, A. Jacunski, T. Lorberbaum, Joseph D. Romano, Robert Moskovitch, N. Tatonetti","Systems biology approaches for identifying adverse drug reactions and elucidating their underlying biological mechanisms",2016,"","","","",85,"2022-03-26 15:21:29","","10.1002/wsbm.1323","","",,,,,33,5.50,6,6,6,"Small molecules are indispensable to modern medical therapy. However, their use may lead to unintended, negative medical outcomes commonly referred to as adverse drug reactions (ADRs). These effects vary widely in mechanism, severity, and populations affected, making ADR prediction and identification important public health concerns. Current methods rely on clinical trials and postmarket surveillance programs to find novel ADRs; however, clinical trials are limited by small sample size, whereas postmarket surveillance methods may be biased and inherently leave patients at risk until sufficient clinical evidence has been gathered. Systems pharmacology, an emerging interdisciplinary field combining network and chemical biology, provides important tools to uncover and understand ADRs and may mitigate the drawbacks of traditional methods. In particular, network analysis allows researchers to integrate heterogeneous data sources and quantify the interactions between biological and chemical entities. Recent work in this area has combined chemical, biological, and large‐scale observational health data to predict ADRs in both individual patients and global populations. In this review, we explore the rapid expansion of systems pharmacology in the study of ADRs. We enumerate the existing methods and strategies and illustrate progress in the field with a model framework that incorporates crucial data elements, such as diet and comorbidities, known to modulate ADR risk. Using this framework, we highlight avenues of research that may currently be underexplored, representing opportunities for future work. WIREs Syst Biol Med 2016, 8:104–122. doi: 10.1002/wsbm.1323","",""
31,"T. Lorberbaum, K. Sampson, R. Woosley, R. Kass, N. Tatonetti","An Integrative Data Science Pipeline to Identify Novel Drug Interactions that Prolong the QT Interval",2016,"","","","",93,"2022-03-26 15:21:29","","10.1007/s40264-016-0393-1","","",,,,,31,5.17,6,5,6,"IntroductionDrug-induced prolongation of the QT interval on the electrocardiogram (long QT syndrome, LQTS) can lead to a potentially fatal ventricular arrhythmia known as torsades de pointes (TdP). Over 40 drugs with both cardiac and non-cardiac indications are associated with increased risk of TdP, but drug–drug interactions contributing to LQTS (QT-DDIs) remain poorly characterized. Traditional methods for mining observational healthcare data are poorly equipped to detect QT-DDI signals due to low reporting numbers and lack of direct evidence for LQTS.ObjectiveWe hypothesized that LQTS could be identified latently using an adverse event (AE) fingerprint of more commonly reported AEs. We aimed to generate an integrated data science pipeline that addresses current limitations by identifying latent signals for QT-DDIs in the US FDA’s Adverse Event Reporting System (FAERS) and retrospectively validating these predictions using electrocardiogram data in electronic health records (EHRs).MethodsWe trained a model to identify an AE fingerprint for risk of TdP for single drugs and applied this model to drug pair data to predict novel DDIs. In the EHR at Columbia University Medical Center, we compared the QTc intervals of patients prescribed the flagged drug pairs with patients prescribed either drug individually.ResultsWe created an AE fingerprint consisting of 13 latently detected side effects. This model significantly outperformed a direct evidence control model in the detection of established interactions (p = 1.62E−3) and significantly enriched for validated QT-DDIs in the EHR (p = 0.01). Of 889 pairs flagged in FAERS, eight novel QT-DDIs were significantly associated with prolonged QTc intervals in the EHR and were not due to co-prescribed medications.ConclusionsLatent signal detection in FAERS validated using the EHR presents an automated and data-driven approach for systematically identifying novel QT-DDIs. The high-confidence hypotheses flagged using this method warrant further investigation.","",""
31,"M. Boland, N. Tatonetti","Investigation of 7-dehydrocholesterol reductase pathway to elucidate off-target prenatal effects of pharmaceuticals: a systematic review",2016,"","","","",95,"2022-03-26 15:21:29","","10.1038/tpj.2016.48","","",,,,,31,5.17,16,2,6,"Mendelian diseases contain important biological information regarding developmental effects of gene mutations that can guide drug discovery and toxicity efforts. In this review, we focus on Smith–Lemli–Opitz syndrome (SLOS), a rare Mendelian disease characterized by compound heterozygous mutations in 7-dehydrocholesterol reductase (DHCR7) resulting in severe fetal deformities. We present a compilation of SLOS-inducing DHCR7 mutations and the geographic distribution of those mutations in healthy and diseased populations. We observed that several mutations thought to be disease causing occur in healthy populations, indicating an incomplete understanding of the condition and highlighting new research opportunities. We describe the functional environment around DHCR7, including pharmacological DHCR7 inhibitors and cholesterol and vitamin D synthesis. Using PubMed, we investigated the fetal outcomes following prenatal exposure to DHCR7 modulators. First-trimester exposure to DHCR7 inhibitors resulted in outcomes similar to those of known teratogens (50 vs 48% born-healthy). DHCR7 activity should be considered during drug development and prenatal toxicity assessment.","",""
26,"Keith B. Hoffman, M. Dimbil, N. Tatonetti, Robert F Kyle","A Pharmacovigilance Signaling System Based on FDA Regulatory Action and Post-Marketing Adverse Event Reports",2016,"","","","",122,"2022-03-26 15:21:29","","10.1007/s40264-016-0409-x","","",,,,,26,4.33,7,4,6,"IntroductionMany serious drug adverse events (AEs) only manifest well after regulatory approval. Therefore, the development of signaling methods to use with post-approval AE databases appears vital to comprehensively assess real-world drug safety. However, with millions of potential drug–AE pairs to analyze, the issue of focus is daunting.ObjectiveOur objective was to develop a signaling platform that focuses on AEs with historically demonstrated regulatory interest and to analyze such AEs with a disproportional reporting method that offers broad signal detection and acceptable false-positive rates.MethodsWe analyzed over 1500 US FDA regulatory actions (safety communications and drug label changes) from 2008 to 2015 to construct a list of eligible signal AEs. The FDA Adverse Event Reporting System (FAERS) was used to evaluate disproportional reporting rates, constrained by minimum case counts and confidence interval limits, of these selected AEs for 109 training drugs. This step led to 45 AEs that appeared to have a low likelihood of being added to a label by FDA, so they were removed from the signal eligible list. We measured disproportional reporting for the final group of eligible AEs on a test group of 29 drugs that were not used in either the eligible list construction or the training steps.ResultsIn a group of 29 test drugs, our model reduced the number of potential drug–AE signals from 41,834 to 97 and predicted 73 % of individual drug label changes. The model also predicted at least one AE–drug pair label change in 66 % of all the label changes for the test drugs.ConclusionsBy concentrating on AE types with already demonstrated interest to FDA, we constructed a signaling system that provided focus regarding drug–AE pairs and suitable accuracy with regard to the issuance of FDA labeling changes. We suggest that focus on historical regulatory actions may increase the utility of pharmacovigilance signaling systems.","",""
14,"Yun Hao, N. Tatonetti","Predicting G protein-coupled receptor downstream signaling by tissue expression",2016,"","","","",132,"2022-03-26 15:21:29","","10.1093/bioinformatics/btw510","","",,,,,14,2.33,7,2,6,"MOTIVATION G protein-coupled receptors (GPCRs) are central to how cells respond to their environment and a major class of pharmacological targets. However, comprehensive knowledge of which pathways are activated and deactivated by these essential sensors is largely unknown. To better understand the mechanism of GPCR signaling system, we integrated five independent genome-wide expression datasets, representing 275 human tissues and cell lines, with protein-protein interactions and functional pathway data.   RESULTS We found that tissue-specificity plays a crucial part in the function of GPCR signaling system. Only a few GPCRs are expressed in each tissue, which are coupled by different combinations of G-proteins or β-arrestins to trigger specific downstream pathways. Based on this finding, we predicted the downstream pathways of GPCR in human tissues and validated our results with L1000 knockdown data. In total, we identified 154,988 connections between 294 GPCRs and 690 pathways in 240 tissues and cell types.   AVAILABILITY AND IMPLEMENTATION The source code and results supporting the conclusions of this article are available at http://tatonettilab.org/resources/GOTE/source_code/ CONTACT: nick.tatonetti@columbia.eduSupplementary information: Supplementary data are available at Bioinformatics online.","",""
28,"C. Deng, Mark R. Lipstein, L. Scotto, X. J. Serrano, M. Mangone, Shirong Li, J. Vendôme, Yun Hao, Xiaomin Xu, Xiaoping Liu, I. Pal, S. Deng, N. Tatonetti, S. Lentzsch, B. Honig, D. Landry, O. O’Connor","Silencing c-Myc Translation As a Therapeutic Strategy through Targeting PI3K Delta and CK1 Epsilon in Hematological Malignancies",2016,"","","","",134,"2022-03-26 15:21:29","","10.1182/blood.v128.22.291.291","","",,,,,28,4.67,3,17,6,"Introduction: c-Myc is a master transcription factor and one of the most frequently altered genes across a vast array of human cancers including diffuse large B-cell lymphoma (DLBCL), and is thus an attractive therapeutic target . However, no direct inhibitor of c-Myc has been successfully developed for the treatment of any cancer. The c-Myc protein has a short half-life of less than 30 minutes , and the complex secondary structures in the 59 untranslated region (UTR) of MYC mRNA make its translation highly dependent on the eukaryotic translation initiation factor 4F (eIF4F) . eIF4F exists as a complex comprised of the eIF4E, eIF4A, and eIF4G subunits. eIF4E can be sequestered by 4E-BP1, which acts as a ""brake"" for initiation of mRNA translation . Hyper-phosphorylation of 4E-BP1, caused by upstream signals such as mTORC1, leads to release of eIF4E from 4E-BP1, assembly of the eIF4F complex, and robust mRNA translation. Surprisingly, neither FDA approved mTORC1 inhibitors nor the investigational mTORC1/mTORC2 inhibitor MLN0128 has demonstrated adequate activity in aggressive lymphoma. The therapeutic effects of mTOR inhibition in c-Myc driven aggressive lymphoma remain poorly understood. Recognizing phosphoinositide 3-kinase (PI3K) and the proteasome pathway are both involved in activating mTOR, we hypothesized that co-targeting the PI3K and proteasome pathways might synergistically inhibit translation of c-Myc. Since both PI3K and proteasome are proven drug targets in blood cancer, such co-targeting strategy may be expeditiously studied in clinical trials for c-Myc driven aggressive lymphoma. Methods: Cytotoxicity was studied in lymphoma cell lines and primary lymphoma cells using Cell TiterGlo (Promega®). The Bliss additivism model was used to determine the expected inhibition of cell growth and the excess over Bliss (EOB) values. EOB values above 0 indicate synergy, with higher values indicating higher levels of synergy. Expression of c-Myc was investigated at the translation and transcription levels, using a combination of Western blot, qPCR, and a bi-cistronic luciferase reporter we developed to study cap dependent translation. Gene expression profiling (GEP) studies were conducted using RNAseq, and analyzed by the Fisher t-test and running enrichment score (RES) between different treatment groups. Mechanisms of synergy were determined through interrogating the effects of small molecule inhibitors and shRNA targeting regulators of various regulators of 4E-BP1. Structural studies of TGR-1202 were performed by in silico docking, and validated by synthesis of novel analogs of TGR-1202. Activity of TGR-1202 on CK1 epsilon was studied by kinome profiling (Reaction Biology®), cell free kinase assay of CK1e (Promega®), and cell based assay of CK1e autophosphorylation. Results: We found that a novel PI3K delta isoform inhibitor TGR-1202, but not the approved PI3Kd inhibitor idelalisib, was highly synergistic with the proteasome inhibitor carfilzomib in lymphoma, leukemia, and myeloma cell lines and primary lymphoma and leukemia cells (Figure 1). TGR-1202 and carfilzomib (TC) synergistically inhibited phosphorylation of eIF4E-binding protein 1 (4E-BP1), leading to suppression of c-Myc translation and silencing of c-Myc dependent transcription (Figure 2). Furthermore, the synergistic cytotoxicity of TC was rescued by overexpression of eIF4E or c-Myc. TGR-1202, but not other PI3Kd inhibitors, was active against casein kinase-1 (CK1) epsilon (Figure 3). Targeting CK1e using a selective chemical inhibitor or shRNA complements the effects of idelalisib, as a single agent or in combination with carfilzomib, in repressing phosphorylation of 4E-BP1 and the protein level of c-Myc. Conclusion: These results suggest that TGR-1202 is a first-in-class dual PI3Kd/CK1e inhibitor, which may in part explain the preliminary clinical activity of TGR-1202 in aggressive lymphoma not found with idelalisib. Targeting CK1e should become an integral part of therapeutic strategies targeting translation of oncogenes such as c-Myc. Disclosures Lentzsch:BMS: Consultancy; Foundation One: Consultancy; Celgene: Consultancy, Honoraria. O9Connor:Seattle Genetics: Research Funding; Mundipharma: Membership on an entity9s Board of Directors or advisory committees; Seattle Genetics: Research Funding; Spectrum: Research Funding; Spectrum: Research Funding; Mundipharma: Membership on an entity9s Board of Directors or advisory committees; TG Therapeutics: Research Funding; TG Therapeutics: Research Funding; Bristol Myers Squibb: Research Funding; Bristol Myers Squibb: Research Funding; Celgene: Research Funding; Celgene: Research Funding.","",""
24,"Kaitlyn Gayvert, E. Dardenne, C. Cheung, M. Boland, T. Lorberbaum, Jackline Wanjala, Yu Chen, M. Rubin, N. Tatonetti, D. Rickman, O. Elemento","A Computational Drug Repositioning Approach for Targeting Oncogenic Transcription Factors.",2016,"","","","",148,"2022-03-26 15:21:29","","10.1016/j.celrep.2016.05.037","","",,,,,24,4.00,2,11,6,"","",""
4,"J. Alexander, Jacqueline Rhodes","Sexual rhetorics: Methods, identities, publics",2016,"","","","",151,"2022-03-26 15:21:29","","10.4324/9781315695341","","",,,,,4,0.67,2,2,6,"Introduction: What's Sexual about Rhetoric, What's Rhetorical about Sex? Jonathan Alexander and Jacqueline Rhodes Section I: Sexed Methods 1. Promiscuous Approaches to Reorienting Rhetorical Research Heather Lee Branstetter 2. ""Intersecting Realities"": Queer Assemblage as Rhetorical Methodology Jason Palmeri and Jonathan Rylander 3. Consciousness, Experience, Sexual Expression, and Judgment Jacqueline M. Martinez 4. Hard Core Rhetoric: Gender, Genre, and the Image in Neuroscience Jordynn Jack 5. Historicizing Sexual Rhetorics: Theorizing the Power to Read, the Power to Interpret, and the Power to Produce Meta G. Carstarphen 6. Milk Memory's Queer Rhetorical Futurity Charles E. Morris III Section II: Troubling Identity 7. The Trope of the Closet David L. Wallace 8. Sex and the Crip Latina Ellen M. Gil-Gomez 9. Affect, Female Masculinity, and the Embodied Space Between: Two-Spirit Traces in Thirza Cuthand's Experimental Film Lisa Tatonetti 10. The Unbearable Weight of Pedagogical Neutrality: Religion and LGBTQ Issues in the English Studies Classroom G Patterson 11. The Story of Fox Girl: Writing Queer about/in Imaginary Spaces Martha Marinara 12. ""As Proud of Our Gayness, as We Are of Our Blackness"": Race-ing Sexual Rhetorics in the National Coalition of Black Lesbians and Gays Eric Darnell Pritchard Section III: (Counter)Publics 13. ""Gay Boys Kill Themselves"": The Queer Figuration of the Suicidal Gay Teen Erin J. Rand 14. Consorting with the Enemy?: Women's Liberation Rhetoric about Sexuality Clark A. Pomerleau 15. Sex Trafficking Rhetorics/Queer Refusal Ian Barnard 16. Sexual Counterpublics, Disciplinary Rhetorics, and Truvada J. Blake Scott 17. Presidential Masculinity: George W. Bush's Rhetorical Conquest Luke Winslow 18. Liberal Humanist ""Rights"" Discourse and Sexual Citizenship Harriet Malinowitz","",""
16,"Li Li, M. Boland, R. Miotto, N. Tatonetti, J. Dudley","Replicating Cardiovascular Condition-Birth Month Associations",2016,"","","","",154,"2022-03-26 15:21:29","","10.1038/srep33166","","",,,,,16,2.67,3,5,6,"Independent replication is vital for study findings drawn from Electronic Health Records (EHR). This replication study evaluates the relationship between seasonal effects at birth and lifetime cardiovascular condition risk. We performed a Season-wide Association Study on 1,169,599 patients from Mount Sinai Hospital (MSH) to compute phenome-wide associations between birth month and CVD. We then evaluated if seasonal patterns found at MSH matched those reported at Columbia University Medical Center. Coronary arteriosclerosis, essential hypertension, angina, and pre-infarction syndrome passed phenome-wide significance and their seasonal patterns matched those previously reported. Atrial fibrillation, cardiomyopathy, and chronic myocardial ischemia had consistent patterns but were not phenome-wide significant. We confirm that CVD risk peaks for those born in the late winter/early spring among the evaluated patient populations. The replication findings bolster evidence for a seasonal birth month effect in CVD. Further study is required to identify the environmental and developmental mechanisms.","",""
6,"Fernanda C G Polubriaginof, R. Vanguri, Kayla Quinnies, G. Belbin, A. Yahi, H. Salmasian, T. Lorberbaum, Victor Nwankwo, Li Li, Mark Shervey, P. Glowe, I. Ionita-Laza, M. Simmerling, G. Hripcsak, S. Bakken, David Goldstein, K. Kiryluk, E. Kenny, J. Dudley, D. Vawdrey, N. Tatonetti","Estimate of Disease Heritability Using 7.4 million Familial Relationships Inferred from Electronic Health Records",2016,"","","","",157,"2022-03-26 15:21:29","","10.2139/ssrn.3155695","","",,,,,6,1.00,1,21,6,"Heritability is essential for understanding the biological causes of disease, but requires laborious patient recruitment and phenotype ascertainment. Electronic health records (EHR) passively capture a wide range of clinically relevant data and provide a novel resource for studying the heritability of traits that are not typically accessible. EHRs contain next-of-kin information collected via patient emergency contact forms, but until now, these data have gone unused in research. We mined emergency contact data at three academic medical centers and identified millions of familial relationships while maintaining patient privacy. Identified relationships were consistent with genetically-derived relatedness. We used EHR data to compute heritability estimates for 500 disease phenotypes. Overall, estimates were consistent with literature and between sites. Inconsistencies were indicative of limitations and opportunities unique to EHR research. These analyses provide a novel validation of the use of EHRs for genetics and disease research.","",""
6,"Jeremy B. Chang, Kayla Quinnies, Ronald B. Realubit, Charles Karan, J. Rand, N. Tatonetti","A novel, rapid method to compare the therapeutic windows of oral anticoagulants using the Hill coefficient",2016,"","","","",162,"2022-03-26 15:21:29","","10.1038/srep29387","","",,,,,6,1.00,1,6,6,"A central challenge in designing and administering effective anticoagulants is achieving the proper therapeutic window and dosage for each patient. The Hill coefficient, nH, which measures the steepness of a dose-response relationship, may be a useful gauge of this therapeutic window. We sought to measure the Hill coefficient of available anticoagulants to gain insight into their therapeutic windows. We used a simple fluorometric in vitro assay to determine clotting activity in platelet poor plasma after exposure to various concentrations of anticoagulants. The Hill coefficient for argatroban was the lowest, at 1.7 ± 0.2 (95% confidence interval, CI), and the Hill coefficient for fondaparinux was the highest, at 4.5 ± 1.3 (95% CI). Thus, doubling the dose of fondaparinux from its IC50 would decrease coagulation activity by nearly a half, whereas doubling the dose of argatroban from its IC50 would decrease coagulation activity by merely one quarter. These results show a significant variation among the Hill coefficients, suggesting a similar variation in therapeutic windows among anticoagulants in our assay.","",""
20,"N. Nissim, M. Boland, N. Tatonetti, Y. Elovici, G. Hripcsak, Yuval Shahar, Robert Moskovitch","Improving condition severity classification with an efficient active learning based framework",2016,"","","","",165,"2022-03-26 15:21:29","","10.1016/j.jbi.2016.03.016","","",,,,,20,3.33,3,7,6,"","",""
4,"Fernanda C G Polubriaginof, Kayla Quinnies, R. Vanguri, A. Yahi, M. Simmerling, I. Ionita-Laza, H. Salmasian, S. Bakken, G. Hripcsak, David Goldstein, K. Kiryluk, D. Vawdrey, N. Tatonetti","Estimate of disease heritability using 4.7 million familial relationships inferred from electronic health records",2016,"","","","",184,"2022-03-26 15:21:29","","10.1101/066068","","",,,,,4,0.67,0,13,6,"Heritability is a fundamental characteristic of human disease essential to the development of a biological understanding of the causes of disease. Traditionally, heritability studies are a laborious process of patient recruitment and phenotype ascertainment. Electronic health records (EHR) passively capture a wide range and depth of clinically relevant data and represent a novel resource for studying heritability of many traits and conditions that are not typically accessible. In addition to a wealth of disease phenotypes, nearly every hospital collects and stores next-of-kin information on the emergency contact forms when a patient is admitted. Until now, these data have gone completely unused for research purposes. We introduce a novel algorithm to infer familial relationships using emergency contact information while maintaining privacy. Here we show that EHR data yield accurate estimates of heritability across all available phenotypes using millions familial relationships mined from emergency contact data at two large academic medical centers. Estimates of heritability were consistent between sites and with previously reported estimates. Inconsistencies were indicative of limitations and opportunities unique to EHR research. Critically, these analyses provide a novel validation of the utility of electronic health records in inferences about the biological basis of disease.","",""
4,"M. Boland, N. Tatonetti","In Search of ‘Birth Month Genes’: Using Existing Data Repositories to Locate Genes Underlying Birth Month-Disease Relationships",2016,"","","","",187,"2022-03-26 15:21:29","","","","",,,,,4,0.67,2,2,6,"Prenatal and perinatal exposures vary seasonally (e.g., sunlight, allergens) and many diseases are linked with variance in exposure. Epidemiologists often measure these changes using birth month as a proxy for seasonal variance. Likewise, Genome-Wide Association Studies have associated or implicated these same diseases with many genes. Both disparate data types (epidemiological and genetic) can provide key insights into the underlying disease biology. We developed an algorithm that links 1) epidemiological data from birth month studies with 2) genetic data from published gene-disease association studies. Our framework uses existing data repositories — PubMed, DisGeNET and Gene Ontology — to produce a bipartite network that connects enriched seasonally varying biofactorss with birth month dependent diseases (BMDDs) through their overlapping developmental gene sets. As a proof-of-concept, we investigate 7 known BMDDs and highlight three important biological networks revealed by our algorithm and explore some interesting genetic mechanisms potentially responsible for the seasonal contribution to BMDDs.","",""
3,"Joseph D. Romano, N. Tatonetti","Using a Novel Ontology to Inform the Discovery of Therapeutic Peptides from Animal Venoms",2016,"","","","",189,"2022-03-26 15:21:29","","","","",,,,,3,0.50,2,2,6,"Venoms and venom-derived compounds constitute a rich and largely unexplored source of potentially therapeutic compounds. To facilitate biomedical research, it is necessary to design a robust informatics infrastructure that will allow semantic computation of venom concepts in a standardized, consistent manner. We have designed an ontology of venom-related concepts — named Venom Ontology — that reuses an existing public data source: UniProt’s Tox-Prot database. In addition to describing the ontology and its construction, we have performed three separate case studies demonstrating its utility: (1) An exploration of venom peptide similarity networks within specific genera; (2) A broad overview of the distribution of available data among common taxonomic groups spanning the known tree of life; and (3) An analysis of the distribution of venom complexity across those same taxonomic groups. Venom Ontology is publicly available on BioPortal at http://bioportal.bioontology.org/ontologies/CU-VO.","",""
8,"A. Manrai, C. Patel, N. Gehlenborg, N. Tatonetti, J. Ioannidis, I. Kohane","METHODS TO ENHANCE THE REPRODUCIBILITY OF PRECISION MEDICINE.",2016,"","","","",192,"2022-03-26 15:21:29","","10.1142/9789814749411_0017","","",,,,,8,1.33,1,6,6,"During January 2015, President Obama announced the Precision Medicine Initiative [1], strengthening communal efforts to integrate patient-centric molecular, environmental, and clinical “big” data. Such efforts have already improved aspects of clinical management for diseases such as non-small cell lung carcinoma [2], breast cancer [3], and hypertrophic cardiomyopathy [4]. To maintain this track record, it is necessary to cultivate practices that ensure reproducibility as large-scale heterogeneous datasets and databases proliferate. For example, the NIH has outlined initiatives to enhance reproducibility in preclinical research [5], both Science [6] and Nature [7] have featured recent editorials on reproducibility, and several authors have noted the issues of utilizing big data for public health [8], but few methods exist to ensure that big data resources motivated by precision medicine are being used reproducibly. Relevant challenges include: (1) integrative analyses of heterogeneous measurement platforms (e.g. genomic, clinical, quantified self, and exposure data), (2) the tradeoff in making personalized decisions using more targeted (e.g. individual-level) but potentially much noisier subsets Pacific Symposium on Biocomputing 2016","",""
0,"Lisa Tatonetti, J. Sanders, T. Sampson-Choma","The Evolution of Diversity: Revising Student Learning Outcomes",2016,"","","","",194,"2022-03-26 15:21:29","","","","",,,,,0,0.00,0,3,6,"","",""
0,"Lisa Tatonetti","Carole laFavor’s Health Sovereignty Activism and Two-Spirit Traces",2016,"","","","",195,"2022-03-26 15:21:29","","","","",,,,,0,0.00,0,1,6,"","",""
1,"Kipp W. Johnson, K. Shameer, A. Yahi, R. Miotto, D. Ricks, Jebakumar Jebakaran, P. Kovatch, P. Sengupta, D. Reich, A. Kasarskis, S. Pinney, N. Tatonetti, J. Dudley","Abstract 19489: Pharmacological Factors Associated With Congestive Heart Failure Hospital Readmission: A Case-Study Using 15,768 Heart Failure Patients From Two Health Systems",2016,"","","","",232,"2022-03-26 15:21:29","","","","",,,,,1,0.17,0,13,6,"Introduction: Reduction of congestive heart failure patient hospital readmissions remains challenging despite much effort. Pharmacotherapy is known to be associated with readmission, but past work ...","",""
1,"Fernanda C G Polubriaginof, H. Salmasian, Andrea W. Shapiro, Jennifer E. Prey, G. Hripcsak, A. Perotte, N. Tatonetti, D. Vawdrey","Patient-provided Data Improves Race and Ethnicity Data Quality in Electronic Health Records",2016,"","","","",233,"2022-03-26 15:21:29","","","","",,,,,1,0.17,0,8,6,"","",""
0,"K. Karczewski, N. Tatonetti, C. Patel, A. Manrai, C. T. Brown, J. Ioannidis","Session Introduction",2016,"","","","",234,"2022-03-26 15:21:29","","10.1142/9789812776303_0043","","",,,,,0,0.00,0,6,6,"During January 2015, President Obama announced the Precision Medicine Initiative [1], strengthening communal efforts to integrate patient-centric molecular, environmental, and clinical “big” data. Such efforts have already improved aspects of clinical management for diseases such as non-small cell lung carcinoma [2], breast cancer [3], and hypertrophic cardiomyopathy [4]. To maintain this track record, it is necessary to cultivate practices that ensure reproducibility as large-scale heterogeneous datasets and databases proliferate. For example, the NIH has outlined initiatives to enhance reproducibility in preclinical research [5], both Science [6] and Nature [7] have featured recent editorials on reproducibility, and several authors have noted the issues of utilizing big data for public health [8], but few methods exist to ensure that big data resources motivated by precision medicine are being used reproducibly. Relevant challenges include: (1) integrative analyses of heterogeneous measurement platforms (e.g. genomic, clinical, quantified self, and exposure data), (2) the tradeoff in making personalized decisions using more targeted (e.g. individual-level) but potentially much noisier subsets Pacific Symposium on Biocomputing 2016","",""
0,"A. Manrai, C. Patel, N. Gehlenborg, N. Tatonetti, J. Ioannidis, I. Kohane","METHODS TO ENHANCE THE REPRODUCIBILITY OF PRECISION MEDICINE.",2016,"","","","",235,"2022-03-26 15:21:29","","","","",,,,,0,0.00,0,6,6,"During January 2015, President Obama announced the Precision Medicine Initiative [1], strengthening communal efforts to integrate patient-centric molecular, environmental, and clinical ""big"" data. Such efforts have already improved aspects of clinical management for diseases such as non-small cell lung carcinoma [2], breast cancer [3], and hypertrophic cardiomyopathy [4]. To maintain this track record, it is necessary to cultivate practices that ensure reproducibility as large-scale heterogeneous datasets and databases proliferate. For example, the NIH has outlined initiatives to enhance reproducibility in preclinical research [5], both Science [6] and Nature [7] have featured recent editorials on reproducibility, and several authors have noted the issues of utilizing big data for public health [8], but few methods exist to ensure that big data resources motivated by precision medicine are being used reproducibly. Relevant challenges include: (1) integrative analyses of heterogeneous measurement platforms (e.g. genomic, clinical, quantified self, and exposure data), (2) the tradeoff in making personalized decisions using more targeted (e.g. individual-level) but potentially much noisier subsets of data, and (3) the unprecedented scale of asynchronous observational and population level inquiry (i.e. many investigators separately mining shared/publicly-available data)….","",""
